"country","country.code","super.region","region","sex","age","pop","alcohol.use","drug.use","high.meat","low.exercise","smoking"
"Russia","RUS","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","male","5-14 years",7017037,1.294485355,0.04593680387,NA,NA,NA
"Russia","RUS","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","male","15-49 years",35259892,159.245729446,58.788782917,0.1862912654,3.887842104,74.319762643
"Russia","RUS","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","Under 5",4345554.955,0.2263547685,1.161664386,NA,NA,NA
"Russia","RUS","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","50-69 years",21549687,127.300585154,14.113156067,1.584715574,24.483894231,83.133229055
"Russia","RUS","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","70+ years",11640125,414.609350264,15.93548659,3.703414041,290.860701352,93.307555653
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","male","50-69 years",4981530.688,372.385140508,89.252745965,1.48737472,67.027180921,811.20589748
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","male","70+ years",2029423.313,142.070790753,26.0631321,2.939002479,425.906572491,1775.780320168
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","5-14 years",1732727.125,0.5833289379,0.08491861649,NA,NA,NA
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","15-49 years",11322338,31.051653787,16.109339776,0.09028087788,1.368114317,10.363782349
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","50-69 years",6721016.188,128.108612262,20.435461192,0.8090205483,24.17335927,66.65289402
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","70+ years",4233450.313,439.449306577,5.830410737,1.197876372,288.593652658,106.291857082
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","male","Under 5",1250432.171,0.224923383,0.342331532,NA,NA,NA
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","male","5-14 years",1838843.563,0.7863337487,0.05049340075,NA,NA,NA
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","male","15-49 years",11222561,115.711509716,69.445755798,0.1341634629,3.490865492,67.322544055
"Ukraine","UKR","Central Europe, Eastern Europe, and Central Asia","Eastern Europe","female","Under 5",1175805.244,0.1924003072,0.4788049409,NA,NA,NA
"Brunei","BRN","High-income","High-income Asia Pacific","female","50-69 years",31839,-1.338063248,0.3230127504,1.768035872,41.706775664,73.640479241
"Brunei","BRN","High-income","High-income Asia Pacific","female","70+ years",5680,-106.232007965,0.8929881005,4.489288767,328.297098167,498.517928645
"Brunei","BRN","High-income","High-income Asia Pacific","female","5-14 years",31050,0.2862415386,0.0001076919554,NA,NA,NA
"Brunei","BRN","High-income","High-income Asia Pacific","female","15-49 years",120141,3.828720219,0.2442912319,0.1691497914,3.425803516,5.412752944
"Brunei","BRN","High-income","High-income Asia Pacific","male","70+ years",4989,46.439727885,22.147585696,6.643661618,356.170302257,1108.173839748
"Brunei","BRN","High-income","High-income Asia Pacific","male","Under 5",17237.91381,0.1889582677,0.002935171395,NA,NA,NA
"Brunei","BRN","High-income","High-income Asia Pacific","male","5-14 years",32958,0.4550994163,0.0001368497204,NA,NA,NA
"Brunei","BRN","High-income","High-income Asia Pacific","male","15-49 years",129270,15.582980996,1.888780935,0.3234197266,5.270028851,16.658079403
"Brunei","BRN","High-income","High-income Asia Pacific","female","Under 5",16360.53153,0.1840937784,0.008114687233,NA,NA,NA
"Brunei","BRN","High-income","High-income Asia Pacific","male","50-69 years",33478,34.423166653,13.45960045,2.814663821,56.687358301,175.915786531
"Japan","JPN","High-income","High-income Asia Pacific","male","5-14 years",5685579.5,0.1956846518,0.0003170667284,NA,NA,NA
"Japan","JPN","High-income","High-income Asia Pacific","male","15-49 years",26918698.5,15.16926859,4.366619032,0.1061281637,1.688839802,11.967931641
"Japan","JPN","High-income","High-income Asia Pacific","male","50-69 years",17341894.75,63.627393683,36.917979014,1.471346786,20.898491493,169.76656625
"Japan","JPN","High-income","High-income Asia Pacific","male","Under 5",2703030.271,0.0559645116,0.001579172526,NA,NA,NA
"Japan","JPN","High-income","High-income Asia Pacific","female","5-14 years",5412182.25,0.1233283115,0.0001193684152,NA,NA,NA
"Japan","JPN","High-income","High-income Asia Pacific","female","15-49 years",25823035.25,5.009469533,0.7028654181,0.06258414373,1.557193355,2.616105121
"Japan","JPN","High-income","High-income Asia Pacific","female","Under 5",2560385.868,0.05309743187,0.004830491918,NA,NA,NA
"Japan","JPN","High-income","High-income Asia Pacific","female","50-69 years",17983527,17.796020256,0.5455631708,0.6294548712,14.359461784,19.15802859
"Japan","JPN","High-income","High-income Asia Pacific","female","70+ years",14034529.75,33.962438465,1.936852277,1.903448356,165.63187819,200.623204
"Japan","JPN","High-income","High-income Asia Pacific","male","70+ years",9843536.5,123.228214215,66.081213299,3.512152398,140.678579919,1028.622873127
"South Korea","KOR","High-income","High-income Asia Pacific","female","Under 5",1100111.005,0.1005839408,0.005125929903,NA,NA,NA
"South Korea","KOR","High-income","High-income Asia Pacific","female","70+ years",2741219,-56.455424055,2.143859638,4.628339593,223.101302981,274.400250055
"South Korea","KOR","High-income","High-income Asia Pacific","male","50-69 years",6227574,113.56708128,19.926855748,2.854535342,25.695434306,179.318594746
"South Korea","KOR","High-income","High-income Asia Pacific","male","70+ years",1744632,185.707572382,31.247222796,9.129410319,221.412116662,1248.624455184
"South Korea","KOR","High-income","High-income Asia Pacific","female","50-69 years",6481843,15.460774011,0.4642972726,1.056447218,13.159998343,16.383870388
"South Korea","KOR","High-income","High-income Asia Pacific","male","Under 5",1176798.668,0.1027321105,0.001867518051,NA,NA,NA
"South Korea","KOR","High-income","High-income Asia Pacific","male","5-14 years",2456884,0.38485191,0.0004050090041,NA,NA,NA
"South Korea","KOR","High-income","High-income Asia Pacific","male","15-49 years",13384250,29.14655488,3.425922841,0.2847537189,2.09065056,12.129580864
"South Korea","KOR","High-income","High-income Asia Pacific","female","5-14 years",2293240,0.287657258,0.00018536368,NA,NA,NA
"South Korea","KOR","High-income","High-income Asia Pacific","female","15-49 years",12676511,6.948044029,0.3559812058,0.1095264452,1.241680366,1.769908704
"Singapore","SGP","High-income","High-income Asia Pacific","female","70+ years",180111.1719,5.727697135,1.075367163,0.7493216344,213.876110502,338.425766677
"Singapore","SGP","High-income","High-income Asia Pacific","male","50-69 years",475963.6796,16.09891624,8.529174374,0.3602466222,34.254274215,139.187241439
"Singapore","SGP","High-income","High-income Asia Pacific","male","70+ years",129917.5273,49.08448318,20.100420807,0.9959030649,217.331503518,1028.009317815
"Singapore","SGP","High-income","High-income Asia Pacific","female","5-14 years",212188.2578,0.07035792464,0.0001518177029,NA,NA,NA
"Singapore","SGP","High-income","High-income Asia Pacific","female","15-49 years",1032966.805,1.462232649,0.2754700972,0.02051229728,1.437747324,1.65055917
"Singapore","SGP","High-income","High-income Asia Pacific","female","50-69 years",478120.8946,4.417911259,0.2870840035,0.2496182105,18.593594723,28.419864248
"Singapore","SGP","High-income","High-income Asia Pacific","male","Under 5",99015.07657,0.0134718988,0.001882924927,NA,NA,NA
"Singapore","SGP","High-income","High-income Asia Pacific","male","5-14 years",220941.3984,0.1046303737,0.0002414765499,NA,NA,NA
"Singapore","SGP","High-income","High-income Asia Pacific","male","15-49 years",1001619.492,5.671774488,1.61222415,0.02993483861,2.987511107,10.29941559
"Singapore","SGP","High-income","High-income Asia Pacific","female","Under 5",92823.45447,0.01651975623,0.006011913456,NA,NA,NA
"Australia","AUS","High-income","Australasia","female","Under 5",754691.9004,0.0858827832,0.00653821246,NA,NA,NA
"Australia","AUS","High-income","Australasia","male","Under 5",797083.7261,0.1113227768,0.004546764387,NA,NA,NA
"Australia","AUS","High-income","Australasia","male","70+ years",1040223.5,82.031346392,35.243519233,19.891496049,261.588487774,878.023728728
"Australia","AUS","High-income","Australasia","female","50-69 years",2813849.438,13.780196605,6.25108878,2.542918446,18.260677462,72.815670865
"Australia","AUS","High-income","Australasia","female","70+ years",1277051.188,-57.181564625,9.63563507,12.57538097,264.969235286,488.911708817
"Australia","AUS","High-income","Australasia","male","5-14 years",1440698.438,0.355046177,0.001373728686,NA,NA,NA
"Australia","AUS","High-income","Australasia","male","15-49 years",6133142.188,18.388600438,15.574210556,0.3072254913,2.219588896,8.134175005
"Australia","AUS","High-income","Australasia","male","50-69 years",2734078.281,55.98841235,17.432737513,4.967593122,29.906208511,148.677628022
"Australia","AUS","High-income","Australasia","female","5-14 years",1366973.563,0.2456200946,0.001000751393,NA,NA,NA
"Australia","AUS","High-income","Australasia","female","15-49 years",5963920.563,4.826513759,4.293940947,0.2112563379,1.670835445,4.226551755
"New Zealand","NZL","High-income","Australasia","male","5-14 years",287745.0938,0.5075650279,0.001746240308,NA,NA,NA
"New Zealand","NZL","High-income","Australasia","male","15-49 years",1079584.203,23.072109616,6.839858543,0.2925253966,2.553097329,9.745967691
"New Zealand","NZL","High-income","Australasia","male","50-69 years",525135.297,47.783122864,9.78237149,4.149090455,31.80502099,146.139052231
"New Zealand","NZL","High-income","Australasia","female","5-14 years",273294.5001,0.4203438493,0.001099773339,NA,NA,NA
"New Zealand","NZL","High-income","Australasia","female","15-49 years",1120035.219,4.071025614,2.010987373,0.2445946393,2.220450006,6.925283378
"New Zealand","NZL","High-income","Australasia","male","Under 5",156157.1474,0.2137271167,0.01504120064,NA,NA,NA
"New Zealand","NZL","High-income","Australasia","female","Under 5",148538.969,0.2064985438,0.006421598897,NA,NA,NA
"New Zealand","NZL","High-income","Australasia","female","50-69 years",549908.6016,3.997470776,2.415306517,2.82475612,21.353919874,104.159861803
"New Zealand","NZL","High-income","Australasia","female","70+ years",232667.4609,-37.42405097,3.562888378,12.78539421,266.100442968,598.00921008
"New Zealand","NZL","High-income","Australasia","male","70+ years",190188.1484,90.172543423,23.443781538,15.498921857,251.699192449,847.074761987
"Andorra","AND","High-income","Western Europe","male","Under 5",1987.555259,0.04027377827,0.003169387952,NA,NA,NA
"Andorra","AND","High-income","Western Europe","male","5-14 years",4212.471924,0.2134400575,0.0006025535182,NA,NA,NA
"Andorra","AND","High-income","Western Europe","male","15-49 years",18127.28076,15.359371901,8.130677452,0.1736535864,1.56309743,10.396262951
"Andorra","AND","High-income","Western Europe","female","Under 5",1866.654159,0.03918397056,0.005895425303,NA,NA,NA
"Andorra","AND","High-income","Western Europe","male","70+ years",4835.854126,106.803933159,17.291700351,10.815468704,193.24128516,990.065932274
"Andorra","AND","High-income","Western Europe","female","70+ years",6770.526977,-3.211843068,4.106822962,5.245790089,143.383885734,243.419664912
"Andorra","AND","High-income","Western Europe","male","50-69 years",9746.327149,53.123303223,9.974874411,2.523361218,23.314033751,176.474510226
"Andorra","AND","High-income","Western Europe","female","5-14 years",4002.119018,0.1280777042,0.0005835265604,NA,NA,NA
"Andorra","AND","High-income","Western Europe","female","15-49 years",17745.94519,3.342537457,1.309284198,0.07567016951,0.9215675163,1.971125494
"Andorra","AND","High-income","Western Europe","female","50-69 years",10156.83203,12.424106535,1.357920701,0.8777004041,8.962713036,26.02711902
"Austria","AUT","High-income","Western Europe","male","15-49 years",2060334.11,26.826380054,10.194580682,0.2492553222,1.788767804,14.799379278
"Austria","AUT","High-income","Western Europe","male","50-69 years",1061108.703,126.889732201,18.615229055,4.360773164,29.743183404,252.242828719
"Austria","AUT","High-income","Western Europe","female","5-14 years",389413.6094,0.2734444479,0.001626955992,NA,NA,NA
"Austria","AUT","High-income","Western Europe","female","15-49 years",2035772,7.572754112,2.583315108,0.1475547606,1.48161871,6.524966739
"Austria","AUT","High-income","Western Europe","male","Under 5",205184.1218,0.1290061391,0.007187185247,NA,NA,NA
"Austria","AUT","High-income","Western Europe","male","5-14 years",408179.2032,0.3610015028,0.003079682642,NA,NA,NA
"Austria","AUT","High-income","Western Europe","female","Under 5",194609.2332,0.1038648975,0.0110504601,NA,NA,NA
"Austria","AUT","High-income","Western Europe","male","70+ years",495195.5938,206.609582528,21.780321549,15.868981427,226.147565991,755.867548287
"Austria","AUT","High-income","Western Europe","female","50-69 years",1111594.5,37.396099651,4.596848885,2.048147508,18.174329307,93.667965848
"Austria","AUT","High-income","Western Europe","female","70+ years",708551.1094,-9.773002967,11.73456767,10.270890198,267.260451801,331.611884758
"Belgium","BEL","High-income","Western Europe","male","70+ years",618089.0001,158.858543728,24.824906723,8.945546142,221.431907266,1425.407454371
"Belgium","BEL","High-income","Western Europe","female","50-69 years",1413760.391,39.902387653,2.931750714,1.146347404,20.062587282,105.730060022
"Belgium","BEL","High-income","Western Europe","female","70+ years",891403.8907,38.574676728,8.519742551,5.547526962,223.772460595,406.167982146
"Belgium","BEL","High-income","Western Europe","male","Under 5",329604.9359,0.1222042442,0.004154730604,NA,NA,NA
"Belgium","BEL","High-income","Western Europe","female","Under 5",314134.2796,0.1153317157,0.008895707992,NA,NA,NA
"Belgium","BEL","High-income","Western Europe","male","5-14 years",615278.5,0.4315986644,0.001856336951,NA,NA,NA
"Belgium","BEL","High-income","Western Europe","male","15-49 years",2604255.313,29.130300391,7.413973799,0.1515131771,1.982590584,16.569976287
"Belgium","BEL","High-income","Western Europe","male","50-69 years",1389576.109,102.567276917,12.896489352,2.279668297,29.900154914,333.453644998
"Belgium","BEL","High-income","Western Europe","female","5-14 years",591506.1875,0.3263106464,0.001497177138,NA,NA,NA
"Belgium","BEL","High-income","Western Europe","female","15-49 years",2565033.094,8.455218631,1.521151898,0.08334179142,1.771396273,7.668905891
"Cyprus","CYP","High-income","Western Europe","male","5-14 years",47067.06055,0.5081978088,0.0001387803983,NA,NA,NA
"Cyprus","CYP","High-income","Western Europe","male","15-49 years",230202.2305,17.869335716,5.306797902,0.2801187065,2.836393651,15.293776232
